timestamp,conn_id,start,end
2026-07-15T02:05:12.7965838Z,conn2,0,34000
2026-07-15T02:05:12.8388763Z,conn2,68000,102000
2026-07-15T02:05:12.8838839Z,conn2,136000,170000
2026-07-15T02:05:12.9443433Z,conn2,204000,271185
2026-07-15T02:05:12.9897834Z,conn2,272000,306000
2026-07-15T02:05:13.0124013Z,conn2,340000,374000
2026-07-15T02:05:13.0433549Z,conn2,408000,442000
2026-07-15T02:05:13.0816726Z,conn2,476000,521150
2026-07-15T02:05:13.1132415Z,conn2,544000,589333
2026-07-15T02:05:13.137915Z,conn2,612000,646000
2026-07-15T02:05:13.1680976Z,conn2,680000,714000
2026-07-15T02:05:13.2150393Z,conn2,748000,786789
2026-07-15T02:05:13.2528214Z,conn2,816000,859209
2026-07-15T02:05:13.2847144Z,conn2,884000,924799
2026-07-15T02:05:13.2993582Z,conn2,952000,977859
2026-07-15T02:05:13.3248877Z,conn2,1020000,1045859
2026-07-15T02:05:13.3826584Z,conn2,1088000,1131209
2026-07-15T02:05:13.417032Z,conn2,1156000,1205565
2026-07-15T02:05:13.4496707Z,conn2,1224000,1257140
2026-07-15T02:05:13.4796741Z,conn2,1292000,1326425
2026-07-15T02:05:13.499708Z,conn2,1360000,1394425
2026-07-15T02:05:13.5371154Z,conn2,1428000,1464322
2026-07-15T02:05:13.5668297Z,conn2,1496000,1522071
2026-07-15T02:05:13.6130385Z,conn2,1564000,1609709
2026-07-15T02:05:13.631877Z,conn2,1632000,1668322
2026-07-15T02:05:13.6640474Z,conn2,1700000,1736322
2026-07-15T02:05:13.7017259Z,conn2,1768000,1798698
2026-07-15T02:05:13.7191336Z,conn2,1836000,1874140
2026-07-15T02:05:13.7514481Z,conn2,1904000,1942140
2026-07-15T02:05:13.7809624Z,conn2,1972000,2008322
2026-07-15T02:05:13.8212164Z,conn2,2040000,2086569
2026-07-15T02:05:13.8408326Z,conn2,2108000,2142377
2026-07-15T02:05:13.8687972Z,conn2,2176000,2210377
2026-07-15T02:05:13.9027601Z,conn2,2244000,2269239
2026-07-15T02:05:13.9114787Z,conn2,2312000,2337239
2026-07-15T02:05:13.9442769Z,conn2,2380000,2433765
2026-07-15T02:05:13.9900757Z,conn2,2448000,2482377
2026-07-15T02:05:14.0769883Z,conn2,2516000,2556814
2026-07-15T02:05:14.1283161Z,conn2,2584000,2612426
2026-07-15T02:05:14.1288837Z,conn2,2652000,2652985
2026-07-15T02:05:14.1448889Z,conn2,2720000,2720985
2026-07-15T02:05:14.1640737Z,conn2,2788000,2814947
2026-07-15T02:05:14.1974235Z,conn2,2856000,2882947
2026-07-15T02:05:14.2600303Z,conn2,2924000,2991018
2026-07-15T02:05:14.293524Z,conn2,2992000,3020136
2026-07-15T02:05:14.3262588Z,conn2,3060000,3079501
2026-07-15T02:05:14.4046586Z,conn2,3128000,3164241
2026-07-15T02:05:14.4237331Z,conn2,3196000,3218337
2026-07-15T02:05:14.4471311Z,conn2,3264000,3286337
2026-07-15T02:05:14.4660766Z,conn2,3332000,3332611
2026-07-15T02:05:14.4742649Z,conn2,3400000,3400611
2026-07-15T02:05:14.5044662Z,conn2,3468000,3468611
2026-07-15T02:05:14.5386067Z,conn2,3536000,3565923
2026-07-15T02:05:14.5552053Z,conn2,3604000,3627143
2026-07-15T02:05:14.5871503Z,conn2,3672000,3695143
2026-07-15T02:05:14.6156877Z,conn2,3740000,3780058
2026-07-15T02:05:14.643105Z,conn2,3808000,3830761
2026-07-15T02:05:14.6739668Z,conn2,3876000,3898761
2026-07-15T02:05:14.681506Z,conn2,3944000,3967142
2026-07-15T02:05:14.7169406Z,conn2,4012000,4035142
2026-07-15T02:05:14.745873Z,conn2,4080000,4119671
2026-07-15T02:05:14.7874895Z,conn2,4148000,4190269
2026-07-15T02:05:14.7973248Z,conn2,4216000,4229896
2026-07-15T02:05:14.8054555Z,conn2,4284000,4297896
2026-07-15T02:05:14.8351013Z,conn2,4352000,4365896
2026-07-15T02:05:14.8758981Z,conn2,4420000,4451913
2026-07-15T02:05:14.9078407Z,conn2,4488000,4536421
2026-07-15T02:05:14.936638Z,conn2,4556000,4604421
2026-07-15T02:05:14.9441271Z,conn2,4624000,4647845
2026-07-15T02:05:14.9604301Z,conn2,4692000,4717228
2026-07-15T02:05:14.9758616Z,conn2,4760000,4785228
2026-07-15T02:05:14.9893488Z,conn2,4828000,4855303
2026-07-15T02:05:15.0175705Z,conn2,4896000,4923303
2026-07-15T02:05:15.0449889Z,conn2,4964000,5020627
2026-07-15T02:05:15.0675272Z,conn2,5032000,5057614
2026-07-15T02:05:15.0938654Z,conn2,5100000,5125614
2026-07-15T02:05:15.1106615Z,conn2,5168000,5193614
2026-07-15T02:05:15.1271357Z,conn2,5236000,5262494
2026-07-15T02:05:15.1457935Z,conn2,5304000,5330494
2026-07-15T02:05:15.1623544Z,conn2,5372000,5394420
2026-07-15T02:05:15.1756427Z,conn2,5440000,5462420
2026-07-15T02:05:15.2106289Z,conn2,5508000,5563646
2026-07-15T02:05:15.2335738Z,conn2,5576000,5631646
2026-07-15T02:05:15.2638989Z,conn2,5644000,5687531
2026-07-15T02:05:15.276736Z,conn2,5712000,5735848
2026-07-15T02:05:15.2975915Z,conn2,5780000,5803848
2026-07-15T02:05:15.3144232Z,conn2,5848000,5889677
2026-07-15T02:05:15.3524631Z,conn2,5916000,5957677
2026-07-15T02:05:15.3892727Z,conn2,5984000,6019050
2026-07-15T02:05:15.4147608Z,conn2,6052000,6087050
2026-07-15T02:05:15.4345395Z,conn2,6120000,6153019
2026-07-15T02:05:15.4610185Z,conn2,6188000,6221019
2026-07-15T02:05:15.4914091Z,conn2,6256000,6306630
2026-07-15T02:05:15.5032553Z,conn2,6324000,6354121
2026-07-15T02:05:15.5159166Z,conn2,6392000,6422121
2026-07-15T02:05:15.5422119Z,conn2,6460000,6490121
2026-07-15T02:05:15.5614805Z,conn2,6528000,6562035
2026-07-15T02:05:15.5826122Z,conn2,6596000,6630035
2026-07-15T02:05:15.6084452Z,conn2,6664000,6698035
2026-07-15T02:05:15.687911Z,conn2,6732000,6770084
2026-07-15T02:05:15.7135687Z,conn2,6800000,6845364
2026-07-15T02:05:15.7166335Z,conn2,6868000,6868310
2026-07-15T02:05:15.7230479Z,conn2,6936000,6936310
2026-07-15T02:05:15.7337741Z,conn2,7004000,7004310
2026-07-15T02:05:15.7374914Z,conn2,7072000,7072310
2026-07-15T02:05:15.7409456Z,conn2,7140000,7140310
2026-07-15T02:05:15.7640598Z,conn2,7208000,7242573
2026-07-15T02:05:15.7768823Z,conn2,7276000,7310573
2026-07-15T02:05:15.8027261Z,conn2,7344000,7378573
2026-07-15T02:05:15.8111125Z,conn2,7412000,7439783
2026-07-15T02:05:15.843137Z,conn2,7480000,7507783
2026-07-15T02:05:15.8621366Z,conn2,7548000,7599229
2026-07-15T02:05:15.8856376Z,conn2,7616000,7667229
2026-07-15T02:05:15.8987342Z,conn2,7684000,7709938
2026-07-15T02:05:15.9178303Z,conn2,7752000,7777938
2026-07-15T02:05:15.9280949Z,conn2,7820000,7845938
2026-07-15T02:05:15.9548805Z,conn2,7888000,7919711
2026-07-15T02:05:15.9695756Z,conn2,7956000,7987711
2026-07-15T02:05:15.9989544Z,conn2,8024000,8055711
2026-07-15T02:05:16.0416612Z,conn2,8092000,8137699
2026-07-15T02:05:16.0712845Z,conn2,8160000,8205699
2026-07-15T02:05:16.0947058Z,conn2,8228000,8268884
2026-07-15T02:05:16.1176943Z,conn2,8296000,8336884
2026-07-15T02:05:16.1436942Z,conn2,8364000,8390273
2026-07-15T02:05:16.1627867Z,conn2,8432000,8458273
2026-07-15T02:05:16.184341Z,conn2,8500000,8544880
2026-07-15T02:05:16.210769Z,conn2,8568000,8612880
2026-07-15T02:05:16.2288791Z,conn2,8636000,8666429
2026-07-15T02:05:16.2387028Z,conn2,8704000,8734429
2026-07-15T02:05:16.270718Z,conn2,8772000,8802429
2026-07-15T02:05:16.2725558Z,conn2,8840000,8870429
2026-07-15T02:05:16.2826703Z,conn2,8908000,8939294
2026-07-15T02:05:16.3096224Z,conn2,8976000,9007294
2026-07-15T02:05:16.3335159Z,conn2,9044000,9091310
2026-07-15T02:05:16.3694365Z,conn2,9112000,9159310
2026-07-15T02:05:16.3950822Z,conn2,9180000,9217862
2026-07-15T02:05:16.4104492Z,conn2,9248000,9285862
2026-07-15T02:05:16.4317431Z,conn2,9316000,9342648
2026-07-15T02:05:16.4487703Z,conn2,9384000,9410648
2026-07-15T02:05:16.4712516Z,conn2,9452000,9478648
2026-07-15T02:05:16.5269579Z,conn2,9520000,9559334
2026-07-15T02:05:16.5285508Z,conn2,9588000,9627334
2026-07-15T02:05:16.5906397Z,conn2,9656000,9699657
2026-07-15T02:05:16.5929534Z,conn2,9724000,9767657
2026-07-15T02:05:16.6536464Z,conn2,9792000,9823910
2026-07-15T02:05:16.6707805Z,conn2,9860000,9903353
2026-07-15T02:05:16.7077355Z,conn2,9928000,9971353
2026-07-15T02:05:16.7224901Z,conn2,9996000,10039353
2026-07-15T02:05:16.7712804Z,conn2,10064000,10107353
2026-07-15T02:05:16.8845504Z,conn2,10132000,10175353
2026-07-15T02:05:16.8873942Z,conn2,10200000,10237491
2026-07-15T02:05:16.9061551Z,conn2,10268000,10305108
2026-07-15T02:05:16.9313086Z,conn2,10336000,10373108
2026-07-15T02:05:16.9521068Z,conn2,10404000,10432321
2026-07-15T02:05:16.9694633Z,conn2,10472000,10500321
2026-07-15T02:05:16.9832648Z,conn2,10540000,10568321
2026-07-15T02:05:17.0070541Z,conn2,10608000,10636321
2026-07-15T02:05:17.1517187Z,conn2,10676000,10704321
2026-07-15T02:05:17.1523765Z,conn2,10744000,10796256
2026-07-15T02:05:17.1557671Z,conn2,10812000,10864256
2026-07-15T02:05:17.2270838Z,conn2,10880000,10924001
2026-07-15T02:05:17.2282031Z,conn2,10948000,10992001
2026-07-15T02:05:17.2772412Z,conn2,11016000,11060001
2026-07-15T02:05:17.3112755Z,conn2,11084000,11128001
2026-07-15T02:05:17.3155459Z,conn2,11152000,11186707
2026-07-15T02:05:17.3545463Z,conn2,11220000,11268462
2026-07-15T02:05:17.3896637Z,conn2,11288000,11336462
2026-07-15T02:05:17.4424017Z,conn2,11356000,11404462
2026-07-15T02:05:17.4446667Z,conn2,11424000,11467086
2026-07-15T02:05:17.4878681Z,conn2,11492000,11535086
2026-07-15T02:05:17.5053914Z,conn2,11560000,11593489
2026-07-15T02:05:17.5432672Z,conn2,11628000,11661489
2026-07-15T02:05:17.5619567Z,conn2,11696000,11729489
2026-07-15T02:05:17.5750542Z,conn2,11764000,11791033
2026-07-15T02:05:17.6011961Z,conn2,11832000,11859033
2026-07-15T02:05:17.6334997Z,conn2,11900000,11951307
2026-07-15T02:05:17.6635538Z,conn2,11968000,12019307
2026-07-15T02:05:17.6938132Z,conn2,12036000,12080876
2026-07-15T02:05:17.695505Z,conn2,12104000,12133868
2026-07-15T02:05:17.7017008Z,conn2,12172000,12201868
2026-07-15T02:05:17.7321488Z,conn2,12240000,12269868
2026-07-15T02:05:17.7551272Z,conn2,12308000,12337868
2026-07-15T02:05:17.7700882Z,conn2,12376000,12408017
2026-07-15T02:05:17.7851831Z,conn2,12444000,12476017
2026-07-15T02:05:17.8312413Z,conn2,12512000,12552886
2026-07-15T02:05:17.8424896Z,conn2,12580000,12620886
2026-07-15T02:05:17.848055Z,conn2,12648000,12685134
2026-07-15T02:05:17.8741724Z,conn2,12716000,12753134
2026-07-15T02:05:17.9045257Z,conn2,12784000,12821134
2026-07-15T02:05:17.9050717Z,conn2,12852000,12879411
2026-07-15T02:05:17.90617Z,conn2,12920000,12947411
2026-07-15T02:05:17.9305382Z,conn2,12988000,13015411
2026-07-15T02:05:17.9462299Z,conn2,13056000,13089881
2026-07-15T02:05:17.970675Z,conn2,13124000,13157881
2026-07-15T02:05:17.9731006Z,conn2,13192000,13225881
2026-07-15T02:05:17.9820507Z,conn2,13260000,13293881
2026-07-15T02:05:18.0282566Z,conn2,13328000,13361881
2026-07-15T02:05:18.028836Z,conn2,13396000,13444473
2026-07-15T02:05:18.0465346Z,conn2,13464000,13512473
2026-07-15T02:05:18.075057Z,conn2,13532000,13564839
2026-07-15T02:05:18.0852277Z,conn2,13600000,13632839
2026-07-15T02:05:18.0955583Z,conn2,13668000,13700839
2026-07-15T02:05:18.1106533Z,conn2,13736000,13768839
2026-07-15T02:05:18.1409102Z,conn2,13804000,13836839
2026-07-15T02:05:18.1521121Z,conn2,13872000,13912697
2026-07-15T02:05:18.1634611Z,conn2,13940000,13980697
2026-07-15T02:05:18.182376Z,conn2,14008000,14047681
2026-07-15T02:05:18.2057597Z,conn2,14076000,14115681
2026-07-15T02:05:18.2278179Z,conn2,14144000,14183681
2026-07-15T02:05:18.243263Z,conn2,14212000,14248665
2026-07-15T02:05:18.2623032Z,conn2,14280000,14316665
2026-07-15T02:05:18.2761451Z,conn2,14348000,14388282
2026-07-15T02:05:18.2947988Z,conn2,14416000,14456282
2026-07-15T02:05:18.3156843Z,conn2,14484000,14524282
2026-07-15T02:05:18.3264556Z,conn2,14552000,14586113
2026-07-15T02:05:18.385289Z,conn2,14620000,14654113
2026-07-15T02:05:18.3895237Z,conn2,14688000,14722113
2026-07-15T02:05:18.4383049Z,conn2,14756000,14790113
2026-07-15T02:05:18.4394873Z,conn2,14824000,14858113
2026-07-15T02:05:18.4405671Z,conn2,14892000,14930247
2026-07-15T02:05:18.4432854Z,conn2,14960000,14998247
2026-07-15T02:05:18.4499178Z,conn2,15028000,15066247
2026-07-15T02:05:18.4838718Z,conn2,15096000,15134247
2026-07-15T02:05:18.490662Z,conn2,15164000,15202247
2026-07-15T02:05:18.5097686Z,conn2,15232000,15280354
2026-07-15T02:05:18.5310375Z,conn2,15300000,15348354
2026-07-15T02:05:18.5448199Z,conn2,15368000,15404368
2026-07-15T02:05:18.5719849Z,conn2,15436000,15472368
2026-07-15T02:05:18.5898387Z,conn2,15504000,15550050
2026-07-15T02:05:18.5982968Z,conn2,15572000,15618050
2026-07-15T02:05:18.6258647Z,conn2,15640000,15686050
2026-07-15T02:05:18.6376933Z,conn2,15708000,15735084
2026-07-15T02:05:18.6659163Z,conn2,15776000,15803084
2026-07-15T02:05:18.6736188Z,conn2,15844000,15871084
2026-07-15T02:05:18.6893602Z,conn2,15912000,15966564
2026-07-15T02:05:18.7508877Z,conn2,15980000,16034564
2026-07-15T02:05:18.7645013Z,conn2,16048000,16077147
2026-07-15T02:05:18.7874064Z,conn2,16116000,16145147
2026